"File","original_filename","page","page_id","request_file_id","platform_link","BIN_NO"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/942726146.jpeg?expires=1646318740&or=0&s=b99ee26a15db3664924e4b73ae0f6a61","Inventory2-preset47-202222411956.jpg","0","bbeffec7-9adc-11ec-8278-e248b5355f6c","fbab1a73-65d6-4b03-93e9-e5c1ab9b353a","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/bbeffec7-9adc-11ec-8278-e248b5355f6c","B101, B101, B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/906531739.jpeg?expires=1646318711&or=0&s=f12ab0fd3f54491df2f0e43c4bf67b28","Inventory2-preset32-202222411956.jpg","0","bba60922-9adc-11ec-8b4c-0ad773bff8a6","57406fb5-2a85-4ff3-9429-8d60122f5098","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/bba60922-9adc-11ec-8b4c-0ad773bff8a6","B101, B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/755185885.jpeg?expires=1646318700&or=0&s=22b391bbe275d38198cf84bcd2f2d947","Inventory2-preset31-202222411956.jpg","0","bb8aaefb-9adc-11ec-9799-ba114cdea606","f6c022e7-4ba9-4377-b0d6-63597f6b88e6","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/bb8aaefb-9adc-11ec-9799-ba114cdea606","B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/612714970.jpeg?expires=1646318678&or=0&s=d30967ec0478f9e45952e97ac62acd28","Inventory2-preset30-202222411956.jpg","0","bb544eb6-9adc-11ec-a76d-0650eb715d76","180b44d9-f650-4fa9-8e58-7fb98aef28c4","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/bb544eb6-9adc-11ec-a76d-0650eb715d76","B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1412109234.jpeg?expires=1646318614&or=0&s=56c7ea22aed1279b10c534114a4692c4","Inventory2-preset29-202222411956.jpg","0","bae1aed2-9adc-11ec-8277-e248b5355f6c","d162abe6-11e3-40d8-a9ed-38d933c3224a","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/bae1aed2-9adc-11ec-8277-e248b5355f6c","B101, B101, B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/251133667.jpeg?expires=1646318558&or=0&s=941da7b3217fcd94663a9061573b7cab","Inventory2-preset28-202222411956.jpg","0","ba71797f-9adc-11ec-b3ce-4e17328e94f5","b364c8e8-94bf-4153-a017-b5eacb93de3b","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/ba71797f-9adc-11ec-b3ce-4e17328e94f5","B101, B101, B101, B100, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1704444359.jpeg?expires=1646318519&or=0&s=4bb2167f30ac3ffd0b56f48d8811d637","Inventory2-preset26-202222411956.jpg","0","ba5a7daf-9adc-11ec-a007-f6d0e9e6b772","27862a16-37ae-4843-8f01-e0262b3ac78a","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/ba5a7daf-9adc-11ec-a007-f6d0e9e6b772","B102, B101, В102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/468868975.jpeg?expires=1646318500&or=0&s=f124ac7864d062e8d9957fbed83a16a6","Inventory2-preset27-202222411956.jpg","0","ba52be35-9adc-11ec-b3cd-4e17328e94f5","574f6e87-3397-453a-a9f3-b032007c7cdc","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/ba52be35-9adc-11ec-b3cd-4e17328e94f5","B101, B101, B101"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/236111927.jpeg?expires=1646318073&or=0&s=3f69fd22c5ccd49f8474a4a6ede95577","Inventory2-preset25-202222411956.jpg","0","ba2718a8-9adc-11ec-8f62-3a147c958783","15bd44fc-342a-4edf-81c4-943a924277af","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/ba2718a8-9adc-11ec-8f62-3a147c958783","B102, B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/623132779.jpeg?expires=1646318438&or=0&s=1a54e1dd11dd6c6b21ebb59be86d465b","Inventory2-preset24-202222411956.jpg","0","ba1303bb-9adc-11ec-8de5-9eeaa3a21c42","a6a4da59-ca1a-4d20-9958-ce99ebf91d08","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/ba1303bb-9adc-11ec-8de5-9eeaa3a21c42","B102, B102, В102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/80126800.jpeg?expires=1646318413&or=0&s=14135987a6cb84db47363c3cb879e188","Inventory2-preset23-202222411956.jpg","0","b9278838-9adc-11ec-8f61-3a147c958783","bdc34817-b221-4e0e-afa7-ca3fa1966a7f","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b9278838-9adc-11ec-8f61-3a147c958783","B102, B102, B1, B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1511847763.jpeg?expires=1646318395&or=0&s=7277dbafc7bb3c50b325aa2aa50c5e2d","Inventory2-preset22-202222411956.jpg","0","b8e9f84c-9adc-11ec-9480-76e9a7ac4ede","3419575d-3754-4d5c-afb7-9bc6c5dcaab2","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b8e9f84c-9adc-11ec-9480-76e9a7ac4ede","B103, B102, B102, B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/409633207.jpeg?expires=1646318073&or=0&s=9ead0a3a362675d48f80414e4daa6f32","Inventory2-preset21-202222411956.jpg","0","b8b14683-9adc-11ec-b3c7-4e17328e94f5","2692a5fc-f128-4940-ba1e-f70326091edc","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b8b14683-9adc-11ec-b3c7-4e17328e94f5","B102, B102, B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/196964460.jpeg?expires=1646318352&or=0&s=b7237f7d5e5ee8a2b15fe95d5985cc87","Inventory2-preset20-202222411956.jpg","0","b8131896-9adc-11ec-8de4-9eeaa3a21c42","a5d0eae4-61c0-4d5e-96e5-98024d8cab53","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b8131896-9adc-11ec-8de4-9eeaa3a21c42","B102, B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1095985714.jpeg?expires=1646318073&or=0&s=ab84038a632f34689d444d69537ac7f1","Inventory2-preset18-202222411956.jpg","0","b7f45983-9adc-11ec-8f5b-3a147c958783","64b4bea2-9fcc-4398-a0ea-6809f27ccd2b","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b7f45983-9adc-11ec-8f5b-3a147c958783","B104, B103"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1794634171.jpeg?expires=1646318073&or=0&s=a773f66216abb7bde6183c7bdd005e76","Inventory2-preset19-202222411956.jpg","0","b7db98b7-9adc-11ec-8de3-9eeaa3a21c42","3c6b9c30-6bcc-43f5-bf09-64e69b9aba56","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b7db98b7-9adc-11ec-8de3-9eeaa3a21c42","B102"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1908386778.jpeg?expires=1646318073&or=0&s=4185b39b29532e50816de48e0f6a2ead","Inventory2-preset17-202222411956.jpg","0","b7c268ee-9adc-11ec-b748-4e09c97a6950","af1ca98e-938c-4025-87a7-eed2944a5c49","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b7c268ee-9adc-11ec-b748-4e09c97a6950","B103"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1790989009.jpeg?expires=1646318073&or=0&s=b749be689bb6d00ac0a42d8903aa9eb3","Inventory2-preset16-202222411956.jpg","0","b7b539c6-9adc-11ec-b747-4e09c97a6950","5ccee439-b9be-45dc-87b9-541a854be79e","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b7b539c6-9adc-11ec-b747-4e09c97a6950","B103, B103, B103"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/1945499333.jpeg?expires=1646318073&or=0&s=102a578d578bbfb13354f2ce773aa956","Inventory2-preset15-202222411956.jpg","0","b728adcb-9adc-11ec-a71d-a21c687c2987","95f8a860-8dcc-4659-8cde-b0eb23629e75","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b728adcb-9adc-11ec-a71d-a21c687c2987","B103, B103, B103"
"https://nnts.imgix.net/uploadedfiles/891ac769-33d5-41d7-a440-10d676b929d5/PredictionImages/2103555534.jpeg?expires=1646318283&or=0&s=f8d3d1edd7201e4911926be15e766f8a","Inventory2-preset12-202222411956.jpg","0","b6bd455f-9adc-11ec-a38f-8acf05623ec5","95db4014-90e9-4e1e-bbb9-682074aa6f8c","https://app.nanonets.com/#/ocr/test/891ac769-33d5-41d7-a440-10d676b929d5/b6bd455f-9adc-11ec-a38f-8acf05623ec5","B104, B104"
